Date,Open,High,Low,Close*,Adj. close**,Volume
2011-10-28,"1,284.39","1,287.08","1,277.01","1,285.09","1,285.09","4,53,66,90,000"
2011-10-27,"1,243.97","1,292.66","1,243.97","1,284.59","1,284.59","6,36,76,10,000"
2011-10-26,"1,229.17","1,246.28","1,221.06","1,242.00","1,242.00","4,87,35,30,000"
2011-10-25,"1,254.19","1,254.19","1,226.79","1,229.05","1,229.05","4,47,39,70,000"
2011-10-24,"1,238.72","1,256.55","1,238.72","1,254.19","1,254.19","4,30,93,80,000"
2011-10-21,"1,215.39","1,239.03","1,215.39","1,238.25","1,238.25","4,98,07,70,000"
2011-10-20,"1,209.92","1,219.53","1,197.34","1,215.39","1,215.39","4,87,02,90,000"
2011-10-19,"1,223.46","1,229.64","1,206.31","1,209.88","1,209.88","4,84,63,90,000"
2011-10-18,"1,200.75","1,233.10","1,191.48","1,225.38","1,225.38","4,84,01,70,000"
2011-10-17,"1,224.47","1,224.47","1,198.55","1,200.86","1,200.86","4,30,07,00,000"
2011-10-14,"1,205.65","1,224.61","1,205.65","1,224.58","1,224.58","4,11,66,90,000"
2011-10-13,"1,206.96","1,207.46","1,190.58","1,203.66","1,203.66","4,43,62,70,000"
2011-10-12,"1,196.19","1,220.25","1,196.19","1,207.25","1,207.25","5,35,53,60,000"
2011-10-11,"1,194.60","1,199.24","1,187.30","1,195.54","1,195.54","4,42,45,00,000"
2011-10-10,"1,158.15","1,194.91","1,158.15","1,194.89","1,194.89","4,44,68,00,000"
2011-10-07,"1,165.03","1,171.40","1,150.26","1,155.46","1,155.46","5,58,03,80,000"
2011-10-06,"1,144.11","1,165.55","1,134.95","1,164.97","1,164.97","5,09,83,30,000"
2011-10-05,"1,124.03","1,146.07","1,115.68","1,144.03","1,144.03","2,51,06,20,000"
2011-10-04,"1,097.42","1,125.12","1,074.77","1,123.95","1,123.95","3,71,46,70,000"
2011-10-03,"1,131.21","1,138.99","1,098.92","1,099.23","1,099.23","5,67,03,40,000"
2011-09-30,"1,159.93","1,159.93","1,131.34","1,131.42","1,131.42","4,41,67,90,000"
2011-09-29,"1,151.74","1,175.87","1,139.93","1,160.40","1,160.40","5,28,57,40,000"
2011-09-28,"1,175.39","1,184.71","1,150.40","1,151.06","1,151.06","4,78,79,20,000"
2011-09-27,"1,163.32","1,195.86","1,163.32","1,175.38","1,175.38","5,54,81,30,000"
2011-09-26,"1,136.91","1,164.19","1,131.07","1,162.95","1,162.95","4,76,28,30,000"
2011-09-23,"1,128.82","1,141.72","1,121.36","1,136.43","1,136.43","5,63,99,30,000"
2011-09-22,"1,164.55","1,164.55","1,114.22","1,129.56","1,129.56","6,70,31,40,000"
2011-09-21,"1,203.63","1,206.30","1,166.21","1,166.76","1,166.76","4,72,85,50,000"
2011-09-20,"1,204.50","1,220.39","1,201.29","1,202.09","1,202.09","4,31,56,10,000"
2011-09-19,"1,214.99","1,214.99","1,188.36","1,204.09","1,204.09","4,25,41,90,000"
2011-09-16,"1,209.21","1,220.06","1,204.46","1,216.01","1,216.01","5,24,88,90,000"
2011-09-15,"1,189.44","1,209.11","1,189.44","1,209.11","1,209.11","4,47,97,30,000"
2011-09-14,"1,173.32","1,202.38","1,162.73","1,188.68","1,188.68","4,98,67,40,000"
2011-09-13,"1,162.59","1,176.41","1,157.44","1,172.87","1,172.87","4,68,13,70,000"
2011-09-12,"1,153.50","1,162.52","1,136.07","1,162.27","1,162.27","5,16,85,50,000"
2011-09-09,"1,185.37","1,185.37","1,148.37","1,154.23","1,154.23","4,58,63,70,000"
2011-09-08,"1,197.98","1,204.40","1,183.34","1,185.90","1,185.90","4,46,51,70,000"
2011-09-07,"1,165.85","1,198.62","1,165.85","1,198.62","1,198.62","4,44,10,40,000"
2011-09-06,"1,173.97","1,173.97","1,140.13","1,165.24","1,165.24","5,10,39,80,000"
2011-09-02,"1,203.90","1,203.90","1,170.56","1,173.97","1,173.97","4,40,17,40,000"
2011-09-01,"1,219.12","1,229.29","1,203.85","1,204.42","1,204.42","4,78,04,10,000"
2011-08-31,"1,213.00","1,230.71","1,209.35","1,218.89","1,218.89","5,26,78,40,000"
2011-08-30,"1,209.76","1,220.10","1,195.77","1,212.92","1,212.92","4,57,25,70,000"
2011-08-29,"1,177.91","1,210.28","1,177.91","1,210.08","1,210.08","4,22,80,70,000"
2011-08-26,"1,158.85","1,181.23","1,135.91","1,176.80","1,176.80","5,03,53,20,000"
2011-08-25,"1,176.69","1,190.68","1,155.47","1,159.27","1,159.27","5,74,84,20,000"
2011-08-24,"1,162.16","1,178.56","1,156.30","1,177.60","1,177.60","5,31,53,10,000"
2011-08-23,"1,124.36","1,162.35","1,124.36","1,162.35","1,162.35","5,01,31,70,000"
2011-08-22,"1,123.55","1,145.49","1,121.09","1,123.82","1,123.82","5,43,62,60,000"
2011-08-19,"1,140.47","1,154.54","1,122.05","1,123.53","1,123.53","5,16,75,60,000"
2011-08-18,"1,189.62","1,189.62","1,131.03","1,140.65","1,140.65","3,23,48,10,000"
2011-08-17,"1,192.89","1,208.47","1,184.36","1,193.89","1,193.89","4,38,83,40,000"
2011-08-16,"1,204.22","1,204.22","1,180.53","1,192.76","1,192.76","5,07,16,00,000"
2011-08-15,"1,178.86","1,204.49","1,178.86","1,204.49","1,204.49","4,27,28,50,000"
2011-08-12,"1,172.87","1,189.04","1,170.74","1,178.81","1,178.81","5,64,03,80,000"
2011-08-11,"1,121.30","1,186.29","1,121.30","1,172.64","1,172.64","3,68,50,50,000"
2011-08-10,"1,171.77","1,171.77","1,118.01","1,120.76","1,120.76","5,01,80,70,000"
2011-08-09,"1,120.23","1,172.88","1,101.54","1,172.53","1,172.53","2,36,66,60,000"
2011-08-08,"1,198.48","1,198.48","1,119.28","1,119.46","1,119.46","2,61,51,50,000"
2011-08-05,"1,200.28","1,218.11","1,168.09","1,199.38","1,199.38","5,45,45,90,000"
2011-08-04,"1,260.23","1,260.23","1,199.54","1,200.07","1,200.07","4,26,65,30,000"
2011-08-03,"1,254.25","1,261.20","1,234.56","1,260.34","1,260.34","6,44,69,40,000"
2011-08-02,"1,286.56","1,286.56","1,254.03","1,254.05","1,254.05","5,20,62,90,000"
2011-08-01,"1,292.59","1,307.38","1,274.73","1,286.94","1,286.94","4,96,73,90,000"
2011-07-29,"1,300.12","1,304.16","1,282.86","1,292.28","1,292.28","5,06,11,90,000"
2011-07-28,"1,304.84","1,316.32","1,299.16","1,300.67","1,300.67","4,95,18,00,000"
2011-07-27,"1,331.91","1,331.91","1,303.49","1,304.89","1,304.89","3,47,90,40,000"
2011-07-26,"1,337.39","1,338.51","1,329.59","1,331.94","1,331.94","4,00,70,50,000"
2011-07-25,"1,344.32","1,344.32","1,331.09","1,337.43","1,337.43","3,53,68,90,000"
2011-07-22,"1,343.80","1,346.10","1,336.95","1,345.02","1,345.02","3,52,28,30,000"
2011-07-21,"1,325.65","1,347.00","1,325.65","1,343.80","1,343.80","4,83,74,30,000"
2011-07-20,"1,328.66","1,330.43","1,323.65","1,325.84","1,325.84","3,76,74,20,000"
2011-07-19,"1,307.07","1,328.14","1,307.07","1,326.73","1,326.73","4,30,46,00,000"
2011-07-18,"1,315.94","1,315.94","1,295.92","1,305.44","1,305.44","4,11,81,60,000"
2011-07-15,"1,308.87","1,317.70","1,307.52","1,316.14","1,316.14","4,24,27,60,000"
2011-07-14,"1,317.74","1,326.88","1,306.51","1,308.87","1,308.87","4,35,85,70,000"
2011-07-13,"1,314.45","1,331.48","1,314.45","1,317.72","1,317.72","4,06,00,80,000"
2011-07-12,"1,319.61","1,327.17","1,313.33","1,313.64","1,313.64","4,22,78,90,000"
2011-07-11,"1,343.31","1,343.31","1,316.42","1,319.49","1,319.49","3,87,91,30,000"
2011-07-08,"1,352.39","1,352.39","1,333.71","1,343.80","1,343.80","3,59,43,60,000"
2011-07-07,"1,339.62","1,356.48","1,339.62","1,353.22","1,353.22","4,06,95,30,000"
2011-07-06,"1,337.56","1,340.94","1,330.92","1,339.22","1,339.22","3,56,41,90,000"
2011-07-05,"1,339.59","1,340.89","1,334.30","1,337.88","1,337.88","3,72,23,20,000"
2011-07-01,"1,320.64","1,341.01","1,318.18","1,339.67","1,339.67","3,79,69,30,000"
2011-06-30,"1,307.64","1,321.97","1,307.64","1,320.64","1,320.64","4,20,05,00,000"
2011-06-29,"1,296.85","1,309.21","1,296.85","1,307.41","1,307.41","4,34,75,40,000"
2011-06-28,"1,280.21","1,296.80","1,280.21","1,296.67","1,296.67","3,68,15,00,000"
2011-06-27,"1,268.44","1,284.91","1,267.53","1,280.10","1,280.10","3,47,90,70,000"
2011-06-24,"1,283.04","1,283.93","1,267.24","1,268.45","1,268.45","3,66,53,40,000"
2011-06-23,"1,286.60","1,286.60","1,262.87","1,283.50","1,283.50","4,98,34,50,000"
2011-06-22,"1,295.48","1,298.61","1,286.79","1,287.14","1,287.14","3,71,84,20,000"
2011-06-21,"1,278.40","1,297.62","1,278.40","1,295.52","1,295.52","4,05,61,50,000"
2011-06-20,"1,271.50","1,280.42","1,267.56","1,278.36","1,278.36","3,46,46,60,000"
2011-06-17,"1,268.58","1,279.82","1,267.40","1,271.50","1,271.50","4,91,64,60,000"
2011-06-16,"1,265.53","1,274.11","1,258.07","1,267.64","1,267.64","3,84,62,50,000"
2011-06-15,"1,287.87","1,287.87","1,261.90","1,265.42","1,265.42","4,07,05,00,000"
2011-06-14,"1,272.22","1,292.50","1,272.22","1,287.87","1,287.87","3,50,02,80,000"
2011-06-13,"1,271.31","1,277.04","1,265.64","1,271.83","1,271.83","4,13,25,20,000"
2011-06-10,"1,288.60","1,288.60","1,268.28","1,270.98","1,270.98","3,84,62,50,000"
2011-06-09,"1,279.63","1,294.54","1,279.63","1,289.00","1,289.00","3,33,25,10,000"
2011-06-08,"1,284.63","1,287.04","1,277.42","1,279.56","1,279.56","3,97,08,10,000"
2011-06-07,"1,286.31","1,296.22","1,284.74","1,284.94","1,284.94","3,84,62,50,000"
2011-06-06,"1,300.26","1,300.26","1,284.72","1,286.17","1,286.17","3,55,59,80,000"
2011-06-03,"1,312.94","1,312.94","1,297.90","1,300.16","1,300.16","3,50,50,30,000"
2011-06-02,"1,314.55","1,318.03","1,305.61","1,312.94","1,312.94","3,76,21,70,000"
2011-06-01,"1,345.20","1,345.20","1,313.71","1,314.55","1,314.55","4,24,10,90,000"
2011-05-31,"1,331.10","1,345.20","1,331.10","1,345.20","1,345.20","4,69,62,40,000"
2011-05-27,"1,325.69","1,334.62","1,325.69","1,331.10","1,331.10","3,12,45,60,000"
2011-05-26,"1,320.64","1,328.51","1,314.41","1,325.69","1,325.69","3,25,94,70,000"
2011-05-25,"1,316.36","1,325.86","1,311.80","1,320.47","1,320.47","4,10,96,70,000"
2011-05-24,"1,317.70","1,323.72","1,313.87","1,316.28","1,316.28","3,84,62,50,000"
2011-05-23,"1,333.07","1,333.07","1,312.88","1,317.37","1,317.37","3,25,55,80,000"
2011-05-20,"1,342.00","1,342.00","1,330.67","1,333.27","1,333.27","4,06,60,20,000"
2011-05-19,"1,342.40","1,346.82","1,336.36","1,343.60","1,343.60","3,62,61,10,000"
2011-05-18,"1,328.54","1,341.82","1,326.59","1,340.68","1,340.68","3,92,20,30,000"
2011-05-17,"1,326.10","1,330.42","1,318.51","1,328.98","1,328.98","4,05,39,70,000"
2011-05-16,"1,334.77","1,343.33","1,327.32","1,329.47","1,329.47","3,84,62,50,000"
2011-05-13,"1,348.69","1,350.47","1,333.36","1,337.77","1,337.77","3,42,66,60,000"
2011-05-12,"1,339.39","1,351.05","1,332.03","1,348.65","1,348.65","3,77,72,10,000"
2011-05-11,"1,354.51","1,354.51","1,336.36","1,342.08","1,342.08","3,84,62,50,000"
2011-05-10,"1,348.34","1,359.44","1,348.34","1,357.16","1,357.16","4,22,37,40,000"
2011-05-09,"1,340.20","1,349.44","1,338.64","1,346.29","1,346.29","4,26,52,50,000"
2011-05-06,"1,340.24","1,354.36","1,335.58","1,340.20","1,340.20","4,22,37,40,000"
2011-05-05,"1,344.16","1,348.00","1,329.17","1,335.10","1,335.10","3,84,62,50,000"
2011-05-04,"1,355.90","1,355.90","1,341.50","1,347.32","1,347.32","4,22,37,40,000"
2011-05-03,"1,359.76","1,360.84","1,349.52","1,356.62","1,356.62","4,22,37,40,000"
2011-05-02,"1,365.21","1,370.58","1,358.59","1,361.22","1,361.22","3,84,62,50,000"
2011-04-29,"1,360.14","1,364.56","1,358.69","1,363.61","1,363.61","3,47,90,70,000"
2011-04-28,"1,353.86","1,361.71","1,353.60","1,360.48","1,360.48","4,03,68,20,000"
2011-04-27,"1,348.43","1,357.49","1,344.25","1,355.66","1,355.66","4,05,15,70,000"
2011-04-26,"1,336.75","1,349.55","1,336.75","1,347.24","1,347.24","3,90,80,60,000"
2011-04-25,"1,337.14","1,337.55","1,331.47","1,335.25","1,335.25","2,14,21,30,000"
2011-04-21,"1,333.23","1,337.49","1,332.83","1,337.38","1,337.38","3,58,72,40,000"
2011-04-20,"1,319.12","1,332.66","1,319.12","1,330.36","1,330.36","4,23,62,80,000"
2011-04-19,"1,305.99","1,312.70","1,303.97","1,312.62","1,312.62","3,88,63,00,000"
2011-04-18,"1,313.35","1,313.35","1,294.70","1,305.14","1,305.14","4,22,37,40,000"
2011-04-15,"1,314.54","1,322.88","1,313.68","1,319.68","1,319.68","4,22,37,40,000"
2011-04-14,"1,311.13","1,316.79","1,302.42","1,314.52","1,314.52","3,87,26,30,000"
2011-04-13,"1,314.03","1,321.35","1,309.19","1,314.41","1,314.41","3,85,08,60,000"
2011-04-12,"1,321.96","1,321.96","1,309.51","1,314.16","1,314.16","4,27,54,90,000"
2011-04-11,"1,329.01","1,333.77","1,321.06","1,324.46","1,324.46","3,47,89,70,000"
2011-04-08,"1,336.16","1,339.46","1,322.94","1,328.17","1,328.17","3,58,28,10,000"
2011-04-07,"1,334.82","1,338.80","1,326.56","1,333.51","1,333.51","4,00,56,00,000"
2011-04-06,"1,335.94","1,339.38","1,331.09","1,335.54","1,335.54","4,22,37,40,000"
2011-04-05,"1,332.03","1,338.21","1,330.03","1,332.63","1,332.63","3,85,22,80,000"
2011-04-04,"1,333.56","1,336.74","1,329.10","1,332.87","1,332.87","4,22,37,40,000"
2011-04-01,"1,329.48","1,337.85","1,328.89","1,332.41","1,332.41","4,22,37,40,000"
2011-03-31,"1,327.44","1,329.77","1,325.03","1,325.83","1,325.83","3,56,62,70,000"
2011-03-30,"1,321.89","1,331.74","1,321.89","1,328.26","1,328.26","3,80,95,70,000"
2011-03-29,"1,309.37","1,319.45","1,305.26","1,319.44","1,319.44","3,48,25,80,000"
2011-03-28,"1,315.45","1,319.74","1,310.19","1,310.19","1,310.19","3,21,51,70,000"
2011-03-25,"1,311.80","1,319.18","1,310.15","1,313.80","1,313.80","4,22,37,40,000"
2011-03-24,"1,300.61","1,311.34","1,297.74","1,309.66","1,309.66","4,22,37,40,000"
2011-03-23,"1,292.19","1,300.51","1,284.05","1,297.54","1,297.54","3,84,23,50,000"
2011-03-22,"1,298.29","1,299.35","1,292.70","1,293.77","1,293.77","3,57,65,50,000"
2011-03-21,"1,281.65","1,300.58","1,281.65","1,298.38","1,298.38","4,22,37,30,000"
2011-03-18,"1,276.71","1,288.88","1,276.18","1,279.21","1,279.21","4,68,55,00,000"
2011-03-17,"1,261.61","1,278.88","1,261.61","1,273.72","1,273.72","4,13,49,50,000"
2011-03-16,"1,279.46","1,280.91","1,249.05","1,256.88","1,256.88","5,83,30,00,000"
2011-03-15,"1,288.46","1,288.46","1,261.12","1,281.87","1,281.87","5,20,14,00,000"
2011-03-14,"1,301.19","1,301.19","1,286.37","1,296.39","1,296.39","4,05,03,70,000"
2011-03-11,"1,293.43","1,308.35","1,291.99","1,304.28","1,304.28","3,74,04,00,000"
2011-03-10,"1,315.72","1,315.72","1,294.21","1,295.11","1,295.11","4,72,30,20,000"
2011-03-09,"1,319.92","1,323.21","1,312.27","1,320.02","1,320.02","3,70,95,20,000"
2011-03-08,"1,311.05","1,325.74","1,306.86","1,321.82","1,321.82","4,53,14,20,000"
2011-03-07,"1,322.72","1,327.68","1,303.99","1,310.13","1,310.13","3,96,47,30,000"
2011-03-04,"1,330.73","1,331.08","1,312.59","1,321.15","1,321.15","4,22,37,40,000"
2011-03-03,"1,312.37","1,332.28","1,312.37","1,330.97","1,330.97","4,34,04,70,000"
2011-03-02,"1,305.47","1,314.19","1,302.58","1,308.44","1,308.44","1,02,50,00,000"
2011-03-01,"1,328.64","1,332.09","1,306.14","1,306.33","1,306.33","1,18,04,20,000"
2011-02-28,"1,321.61","1,329.38","1,320.55","1,327.22","1,327.22","1,25,28,50,000"
2011-02-25,"1,307.34","1,320.61","1,307.34","1,319.88","1,319.88","3,83,60,30,000"
2011-02-24,"1,307.09","1,310.91","1,294.26","1,306.10","1,306.10","1,22,29,00,000"
2011-02-23,"1,315.44","1,317.91","1,299.55","1,307.40","1,307.40","1,33,03,40,000"
2011-02-22,"1,338.91","1,338.91","1,312.33","1,315.44","1,315.44","1,32,27,80,000"
2011-02-18,"1,340.38","1,344.07","1,338.12","1,343.01","1,343.01","1,16,23,10,000"
2011-02-17,"1,334.37","1,341.50","1,331.00","1,340.43","1,340.43","1,96,64,50,000"
2011-02-16,"1,329.51","1,337.61","1,329.51","1,336.32","1,336.32","1,96,64,50,000"
2011-02-15,"1,330.43","1,330.43","1,324.61","1,328.01","1,328.01","3,92,68,60,000"
2011-02-14,"1,328.73","1,332.96","1,326.90","1,332.32","1,332.32","3,56,70,40,000"
2011-02-11,"1,318.66","1,330.79","1,316.08","1,329.15","1,329.15","4,21,93,00,000"
2011-02-10,"1,318.13","1,322.78","1,311.74","1,321.87","1,321.87","4,18,46,10,000"
2011-02-09,"1,322.48","1,324.54","1,314.89","1,320.88","1,320.88","3,92,22,40,000"
2011-02-08,"1,318.76","1,324.87","1,316.03","1,324.57","1,324.57","3,88,15,30,000"
2011-02-07,"1,311.85","1,322.85","1,311.85","1,319.05","1,319.05","3,90,22,70,000"
2011-02-04,"1,307.01","1,311.00","1,301.67","1,310.87","1,310.87","3,92,59,50,000"
2011-02-03,"1,302.77","1,308.60","1,294.83","1,307.10","1,307.10","4,37,09,90,000"
2011-02-02,"1,305.91","1,307.61","1,302.62","1,304.03","1,304.03","4,09,82,60,000"
2011-02-01,"1,289.14","1,308.86","1,289.14","1,307.59","1,307.59","5,16,45,00,000"
2011-01-31,"1,276.50","1,287.17","1,276.50","1,286.12","1,286.12","4,16,71,60,000"
2011-01-28,"1,299.63","1,302.67","1,275.10","1,276.34","1,276.34","5,61,86,30,000"
2011-01-27,"1,297.51","1,301.29","1,294.41","1,299.54","1,299.54","4,30,91,90,000"
2011-01-26,"1,291.97","1,299.74","1,291.97","1,296.63","1,296.63","4,73,09,80,000"
2011-01-25,"1,288.17","1,291.26","1,281.07","1,291.18","1,291.18","4,59,53,80,000"
2011-01-24,"1,283.29","1,291.93","1,282.47","1,290.84","1,290.84","3,90,24,70,000"
2011-01-21,"1,283.63","1,291.21","1,282.07","1,283.35","1,283.35","4,93,53,20,000"
2011-01-20,"1,280.85","1,283.35","1,271.26","1,280.26","1,280.26","4,93,53,20,000"
2011-01-19,"1,294.52","1,294.60","1,278.92","1,281.92","1,281.92","4,74,37,10,000"
2011-01-18,"1,293.22","1,296.06","1,290.16","1,295.02","1,295.02","5,28,49,90,000"
2011-01-14,"1,282.90","1,293.24","1,281.24","1,293.24","1,293.24","4,66,15,90,000"
2011-01-13,"1,285.78","1,286.70","1,280.47","1,283.76","1,283.76","4,31,08,40,000"
2011-01-12,"1,275.65","1,286.87","1,275.65","1,285.96","1,285.96","4,22,69,40,000"
2011-01-11,"1,272.58","1,277.25","1,269.62","1,274.48","1,274.48","4,05,07,50,000"
2011-01-10,"1,270.84","1,271.52","1,262.18","1,269.75","1,269.75","4,03,64,50,000"
2011-01-07,"1,274.41","1,276.83","1,261.70","1,271.50","1,271.50","4,96,31,10,000"
2011-01-06,"1,276.29","1,278.17","1,270.43","1,273.85","1,273.85","4,84,41,00,000"
2011-01-05,"1,268.78","1,277.63","1,265.36","1,276.56","1,276.56","4,76,49,20,000"
2011-01-04,"1,272.95","1,274.12","1,262.66","1,270.20","1,270.20","4,79,64,20,000"
2011-01-03,"1,257.62","1,276.17","1,257.62","1,271.87","1,271.87","4,28,66,70,000"
2010-12-31,"1,256.76","1,259.34","1,254.19","1,257.64","1,257.64","1,79,97,70,000"
2010-12-30,"1,259.44","1,261.09","1,256.32","1,257.88","1,257.88","1,97,07,20,000"
2010-12-29,"1,258.78","1,262.60","1,258.78","1,259.78","1,259.78","2,21,43,80,000"
2010-12-28,"1,259.10","1,259.90","1,256.22","1,258.51","1,258.51","2,47,84,50,000"
2010-12-27,"1,254.66","1,258.43","1,251.48","1,257.54","1,257.54","1,99,24,70,000"
2010-12-23,"1,257.53","1,258.59","1,254.05","1,256.77","1,256.77","2,51,50,20,000"
2010-12-22,"1,254.94","1,259.39","1,254.94","1,258.84","1,258.84","1,28,55,90,000"
2010-12-21,"1,249.43","1,255.82","1,249.43","1,254.60","1,254.60","3,47,96,70,000"
2010-12-20,"1,245.76","1,250.20","1,241.51","1,247.08","1,247.08","3,54,81,40,000"
2010-12-17,"1,243.63","1,245.81","1,239.87","1,243.91","1,243.91","4,63,24,70,000"
2010-12-16,"1,236.34","1,243.75","1,232.85","1,242.87","1,242.87","4,73,68,20,000"
2010-12-15,"1,241.58","1,244.25","1,234.01","1,235.23","1,235.23","4,40,73,40,000"
2010-12-14,"1,241.84","1,246.59","1,238.17","1,241.59","1,241.59","4,13,23,50,000"
2010-12-13,"1,242.52","1,246.73","1,240.34","1,240.46","1,240.46","4,36,12,40,000"
2010-12-10,"1,233.85","1,240.40","1,232.58","1,240.40","1,240.40","4,54,73,10,000"
2010-12-09,"1,230.14","1,234.71","1,226.85","1,233.00","1,233.00","4,52,25,10,000"
2010-12-08,"1,225.02","1,228.93","1,219.50","1,228.28","1,228.28","4,60,75,90,000"
2010-12-07,"1,227.25","1,235.05","1,223.25","1,223.75","1,223.75","6,97,06,30,000"
2010-12-06,"1,223.87","1,225.80","1,220.67","1,223.12","1,223.12","3,52,73,70,000"
2010-12-03,"1,219.93","1,225.57","1,216.82","1,224.71","1,224.71","3,73,57,80,000"
2010-12-02,"1,206.81","1,221.89","1,206.81","1,221.53","1,221.53","4,97,08,00,000"
2010-12-01,"1,186.60","1,207.61","1,186.60","1,206.07","1,206.07","4,54,81,10,000"
2010-11-30,"1,182.96","1,187.40","1,174.14","1,180.55","1,180.55","4,28,47,00,000"
2010-11-29,"1,189.08","1,190.34","1,173.64","1,187.76","1,187.76","3,67,34,50,000"
2010-11-26,"1,194.16","1,194.16","1,186.93","1,189.40","1,189.40","1,61,38,20,000"
2010-11-24,"1,183.70","1,198.62","1,183.70","1,198.35","1,198.35","3,38,42,50,000"
2010-11-23,"1,192.51","1,192.51","1,176.91","1,180.73","1,180.73","4,13,30,70,000"
2010-11-22,"1,198.07","1,198.94","1,184.58","1,197.84","1,197.84","3,68,95,00,000"
2010-11-19,"1,196.12","1,199.97","1,189.44","1,199.73","1,199.73","3,67,53,90,000"
2010-11-18,"1,183.75","1,200.29","1,183.75","1,196.69","1,196.69","4,68,72,60,000"
2010-11-17,"1,178.33","1,183.56","1,175.82","1,178.59","1,178.59","3,90,47,80,000"
2010-11-16,"1,194.79","1,194.79","1,173.00","1,178.34","1,178.34","5,11,63,80,000"
2010-11-15,"1,200.44","1,207.43","1,197.15","1,197.75","1,197.75","3,50,33,70,000"
2010-11-12,"1,209.07","1,210.50","1,194.08","1,199.21","1,199.21","4,21,36,20,000"
2010-11-11,"1,213.04","1,215.45","1,204.49","1,213.54","1,213.54","3,93,11,20,000"
2010-11-10,"1,213.14","1,218.75","1,204.33","1,218.71","1,218.71","4,56,13,00,000"
2010-11-09,"1,223.59","1,226.84","1,208.94","1,213.40","1,213.40","4,84,80,40,000"
2010-11-08,"1,223.24","1,224.57","1,217.55","1,223.25","1,223.25","3,93,72,30,000"
2010-11-05,"1,221.20","1,227.08","1,220.29","1,225.85","1,225.85","5,63,74,60,000"
2010-11-04,"1,198.34","1,221.25","1,198.34","1,221.06","1,221.06","5,69,54,70,000"
2010-11-03,"1,193.79","1,198.30","1,183.56","1,197.96","1,197.96","4,66,54,80,000"
2010-11-02,"1,187.86","1,195.88","1,187.86","1,193.57","1,193.57","3,86,62,00,000"
2010-11-01,"1,185.71","1,195.81","1,177.65","1,184.38","1,184.38","4,12,91,80,000"
2010-10-29,"1,183.87","1,185.46","1,179.70","1,183.26","1,183.26","3,53,78,80,000"
2010-10-28,"1,184.47","1,189.53","1,177.10","1,183.78","1,183.78","4,28,34,60,000"
2010-10-27,"1,183.84","1,183.84","1,171.70","1,182.45","1,182.45","4,33,56,70,000"
2010-10-26,"1,184.88","1,187.11","1,177.72","1,185.64","1,185.64","4,20,36,80,000"
2010-10-25,"1,184.74","1,196.14","1,184.74","1,185.62","1,185.62","4,22,13,80,000"
2010-10-22,"1,180.52","1,183.93","1,178.99","1,183.08","1,183.08","3,17,78,90,000"
2010-10-21,"1,179.82","1,189.43","1,171.17","1,180.26","1,180.26","4,62,54,70,000"
2010-10-20,"1,166.74","1,182.94","1,166.74","1,178.17","1,178.17","5,02,78,80,000"
2010-10-19,"1,178.64","1,178.64","1,159.71","1,165.90","1,165.90","5,60,01,20,000"
2010-10-18,"1,176.83","1,185.53","1,174.55","1,184.71","1,184.71","4,45,00,50,000"
2010-10-15,"1,177.47","1,181.20","1,167.12","1,176.19","1,176.19","5,72,49,10,000"
2010-10-14,"1,177.82","1,178.89","1,166.71","1,173.81","1,173.81","4,96,94,10,000"
2010-10-13,"1,171.32","1,184.38","1,171.32","1,178.10","1,178.10","4,96,94,10,000"
2010-10-12,"1,164.28","1,172.58","1,155.71","1,169.77","1,169.77","4,07,61,70,000"
2010-10-11,"1,165.32","1,168.68","1,162.02","1,165.32","1,165.32","2,50,59,00,000"
2010-10-08,"1,158.36","1,167.73","1,155.58","1,165.15","1,165.15","3,87,14,20,000"
2010-10-07,"1,161.57","1,163.87","1,151.41","1,158.06","1,158.06","3,91,05,50,000"
2010-10-06,"1,159.81","1,162.33","1,154.85","1,159.97","1,159.97","4,07,31,60,000"
2010-10-05,"1,140.68","1,162.76","1,140.68","1,160.75","1,160.75","4,06,88,40,000"
2010-10-04,"1,144.96","1,148.16","1,131.87","1,137.03","1,137.03","3,60,41,10,000"
2010-10-01,"1,143.49","1,150.30","1,139.42","1,146.24","1,146.24","4,29,89,10,000"
2010-09-30,"1,145.97","1,157.16","1,136.08","1,141.20","1,141.20","4,28,41,60,000"
2010-09-29,"1,146.75","1,148.63","1,140.26","1,144.73","1,144.73","3,99,02,80,000"
2010-09-28,"1,142.31","1,150.00","1,132.09","1,147.70","1,147.70","4,02,58,40,000"
2010-09-27,"1,148.64","1,149.92","1,142.00","1,142.16","1,142.16","3,58,78,60,000"
2010-09-24,"1,131.69","1,148.90","1,131.69","1,148.67","1,148.67","4,12,39,50,000"
2010-09-23,"1,131.10","1,136.77","1,122.79","1,124.83","1,124.83","3,84,78,50,000"
2010-09-22,"1,139.49","1,144.38","1,131.58","1,134.28","1,134.28","3,91,10,70,000"
2010-09-21,"1,142.82","1,148.59","1,136.22","1,139.78","1,139.78","4,17,56,60,000"
2010-09-20,"1,126.57","1,144.86","1,126.57","1,142.71","1,142.71","3,36,40,80,000"
2010-09-17,"1,126.39","1,131.47","1,122.43","1,125.59","1,125.59","4,08,61,40,000"
2010-09-16,"1,123.89","1,125.44","1,118.88","1,124.66","1,124.66","3,36,40,80,000"
2010-09-15,"1,119.43","1,126.46","1,114.63","1,125.07","1,125.07","3,36,98,40,000"
